tweet_id,source,text,rating_numerator,rating_denominator,name,year,month,day,hour,minute,dog_stage,img_num,p1,p1_dog,p2,p2_dog,p3,p3_dog,retweet_count,favorite_count
795464331001561088,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,13,10,,2016,11,7,3,14,doggo,1.0,golden_retriever,True,Chesapeake_Bay_retriever,True,soft-coated_wheaten_terrier,True,27728,55683
794205286408003585,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,14,10,Laika,2016,11,3,15,51,pupper,3.0,pedestal,False,fountain,False,brass,False,3895,10314
793195938047070209,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,12,10,Lily,2016,10,31,21,0,puppo,2.0,Labrador_retriever,True,golden_retriever,True,Chihuahua,True,6547,17063
790946055508652032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,12,10,Betty,2016,10,25,16,0,puppo,1.0,dishwasher,False,golden_retriever,True,chow,True,5496,18601
789903600034189313,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,13,10,Ralphy,2016,10,22,18,57,pupper,,,,,,,,4858,11673
787717603741622272,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13,10,Tonks,2016,10,16,18,11,puppo,3.0,German_shepherd,True,malinois,True,kelpie,True,3240,11416
786363235746385920,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,10,Rizzo,2016,10,13,0,29,doggo,1.0,golden_retriever,True,Labrador_retriever,True,Saluki,True,4072,12189
786051337297522688,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13/10 for breakdancing puppo @shibbnbot,13,10,,2016,10,12,3,50,puppo,,,,,,,,179,1614
784183165795655680,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,12,10,Reginald,2016,10,7,0,6,puppo,,,,,,,,9374,22513
782747134529531904,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,10,Deacon,2016,10,3,1,0,doggo,1.0,golden_retriever,True,otterhound,True,clumber,True,1604,8310
782305867769217024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,10,Sampson,2016,10,1,19,47,doggo,1.0,briard,True,soft-coated_wheaten_terrier,True,Lhasa,True,6470,18630
781655249211752448,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,11,10,Combo,2016,9,30,0,41,doggo,,,,,,,,1314,4466
780931614150983680,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,13,10,,2016,9,28,0,46,puppo,1.0,padlock,False,necklace,False,chain,False,8536,24192
780074436359819264,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,10,10,,2016,9,25,16,0,doggo,,,,,,,,5815,13723
779377524342161408,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,12,10,,2016,9,23,17,50,pupper,1.0,sundial,False,cash_machine,False,maze,False,3613,9831
778039087836069888,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12,10,,2016,9,20,1,12,pupper,2.0,German_shepherd,True,malinois,True,Norwegian_elkhound,True,3065,9417
778027034220126208,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,27,10,Sophie,2016,9,20,0,24,pupper,1.0,clumber,True,cocker_spaniel,True,Lhasa,True,1885,7320
776477788987613185,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11,10,Huck,2016,9,15,17,48,pupper,1.0,Labrador_retriever,True,Chesapeake_Bay_retriever,True,paintbrush,False,3249,9858
776218204058357768,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13,10,,2016,9,15,0,36,floofer,1.0,Samoyed,True,Pomeranian,True,keeshond,True,18497,33345
776113305656188928,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,11,10,Sampson,2016,9,14,17,40,pupper,1.0,mousetrap,False,black_widow,False,paddlewheel,False,5068,13102
775733305207554048,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,11,10,Anakin,2016,9,13,16,30,doggo,1.0,long-horned_beetle,False,ox,False,rhinoceros_beetle,False,4627,15413
775364825476165632,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,10,Finley,2016,9,12,16,5,doggo,3.0,beagle,True,Chihuahua,True,Pembroke,True,3472,8295
773985732834758656,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11,10,Winnie,2016,9,8,20,45,pupper,4.0,giant_panda,False,fur_coat,False,pug,True,4492,11925
773547596996571136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11,10,Chelsea,2016,9,7,15,44,pupper,1.0,Norwegian_elkhound,True,Chesapeake_Bay_retriever,True,malamute,True,7126,24553
772193107915964416,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12,10,Willem,2016,9,3,22,2,pupper,1.0,Pembroke,True,Chihuahua,True,Pekinese,True,1612,6665
771908950375665664,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Doggo will persevere. 13/10
https://t.co/yOVzAomJ6k",13,10,,2016,9,3,3,13,doggo,,,,,,,,2181,7298
768193404517830656,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10 https://t.co/WmczvjCWJq,8,10,Gerald,2016,8,23,21,9,doggo,1.0,lion,False,ram,False,cheetah,False,4080,12157
767191397493538821,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo https://t.co/QOKZdus9TT,13,10,,2016,8,21,2,47,doggo,1.0,patio,False,boathouse,False,pier,False,4406,13643
765371061932261376,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,11,10,Louie,2016,8,16,2,14,pupper,2.0,golden_retriever,True,Labrador_retriever,True,kuvasz,True,2475,7842
763956972077010945,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TheEllenShow I'm not sure if you know this but that doggo right there is a 12/10,12,10,,2016,8,12,4,35,doggo,,,,,,,,61,812
760893934457552897,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,11,10,Wishes,2016,8,3,17,43,doggo,1.0,Blenheim_spaniel,True,cocker_spaniel,True,borzoi,True,1104,4228
760521673607086080,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>","Doggo want what doggo cannot have. Temptation strong, dog stronger. 12/10  https://t.co/IqyTF6qik6",12,10,,2016,8,2,17,4,doggo,,,,,,,,1608,4681
759943073749200896,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Here's a wicked fast pupper. 12/10 camera could barely keep pup https://t.co/HtAR6gpUAu,12,10,,2016,8,1,2,45,pupper,,,,,,,,2382,6581
758828659922702336,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,13,10,,2016,7,29,0,57,doggo,1.0,Chesapeake_Bay_retriever,True,vizsla,True,Weimaraner,True,4376,12376
757393109802180609,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo completely oblivious to the double rainbow behind him. 10/10 someone tell him https://t.co/OfvRoD6ndV,10,10,,2016,7,25,1,52,doggo,2.0,Labrador_retriever,True,Chesapeake_Bay_retriever,True,Rottweiler,True,2009,6462
756939218950160384,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,12,10,Jax,2016,7,23,19,49,pupper,1.0,golden_retriever,True,cocker_spaniel,True,Labrador_retriever,True,2295,7342
756526248105566208,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",All hail sky doggo. 13/10 would jump super high to pet https://t.co/CsLRpqdeTF,13,10,,2016,7,22,16,28,doggo,1.0,geyser,False,volcano,False,fountain,False,4169,11506
756275833623502848,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,10,10,,2016,7,21,23,53,puppo,1.0,Airedale,True,Irish_terrier,True,bloodhound,True,1738,7114
755955933503782912,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,12,10,,2016,7,21,2,41,pupper,1.0,Pekinese,True,Maltese_dog,True,Great_Pyrenees,True,3285,8092
755206590534418437,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is one of the most inspirational stories I've ever come across. I have no words. 14/10 for both doggo and owner https://t.co/I5ld3eKD5k,14,10,one,2016,7,19,1,4,doggo,1.0,web_site,False,printer,False,carton,False,6148,18212
752682090207055872,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,10,10,,2016,7,12,1,52,doggo,2.0,German_shepherd,True,Eskimo_dog,True,Siberian_husky,True,1846,6642
752660715232722944,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr",10,10,,2016,7,12,0,27,doggo,2.0,goose,False,English_setter,True,basset,True,1794,4878
752519690950500352,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,11,10,,2016,7,11,15,7,puppo,3.0,swing,False,Labrador_retriever,True,Eskimo_dog,True,3917,8157
752334515931054080,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,8,10,,2016,7,11,2,51,doggo,1.0,Bedlington_terrier,True,standard_poodle,True,wire-haired_fox_terrier,True,1263,4238
751950017322246144,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Lola. She's a surfing pupper. 13/10 magical af https://t.co/BlGQkhM5EV,13,10,Lola,2016,7,10,1,23,pupper,,,,,,,,1060,3415
751456908746354688,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,12,10,,2016,7,8,16,44,pupper,1.0,golden_retriever,True,Afghan_hound,True,chow,True,1127,3516
751132876104687617,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,10,10,Cooper,2016,7,7,19,16,puppo,1.0,Labrador_retriever,True,Chesapeake_Bay_retriever,True,golden_retriever,True,1480,5610
750868782890057730,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,11,10,Milo,2016,7,7,1,47,pupper,4.0,toy_poodle,True,miniature_poodle,True,seat_belt,False,1595,5306
750506206503038976,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Malcolm. He's absolutely terrified of heights. 8/10 hang in there pupper https://t.co/SVU00Sc9U2,8,10,Malcolm,2016,7,6,1,46,pupper,1.0,American_black_bear,False,lesser_panda,False,titi,False,1316,4934
750383411068534784,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta,9,10,Zoe,2016,7,5,17,38,pupper,1.0,Border_collie,True,collie,True,papillon,True,1309,5005
750381685133418496,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","13/10 such a good doggo
@spaghemily",13,10,,2016,7,5,17,31,doggo,,,,,,,,39,758
750071704093859840,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM,10,10,,2016,7,4,21,0,pupper,2.0,redbone,True,malinois,True,miniature_pinscher,True,3802,8653
750011400160841729,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,11,10,Piper,2016,7,4,17,0,doggo,1.0,muzzle,False,Boston_bull,True,sombrero,False,1035,3568
749417653287129088,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,11,10,Finn,2016,7,3,1,41,pupper,2.0,papillon,True,Shetland_sheepdog,True,collie,True,1904,6721
749317047558017024,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,12,10,Blu,2016,7,2,19,1,floofer,1.0,wire-haired_fox_terrier,True,Lakeland_terrier,True,buckeye,False,2509,6076
749075273010798592,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",This is Boomer. He's self-baptizing. Other doggo not ready to renounce sins. 11/10 spiritually awakened af https://t.co/cRTJiQQk9o,11,10,Boomer,2016,7,2,3,0,doggo,,,,,,,,2360,6353
748932637671223296,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,13,10,Divine,2016,7,1,17,33,doggo,1.0,borzoi,True,wire-haired_fox_terrier,True,English_setter,True,2564,6461
748692773788876800,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo https://t.co/vdr7DaRSa7,10,10,his,2016,7,1,1,40,doggo,1.0,ox,False,plow,False,oxcart,False,1504,4659
748337862848962560,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",SWIM AWAY PUPPER SWIM AWAY 13/10 #BarkWeek  https://t.co/QGGhZoTcwy,13,10,,2016,6,30,2,10,pupper,,,,,,,,4701,8462
747963614829678593,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,10,10,,2016,6,29,1,23,pupper,1.0,kelpie,True,Irish_terrier,True,dingo,False,2444,6397
747651430853525504,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Other pupper asked not to have his identity shared. Probably just embarrassed about the headbutt. Also 12/10 it'll be ok mystery pup,12,10,,2016,6,28,4,42,pupper,,,,,,,,179,1520
746542875601690625,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Here's a golden floofer helping with the groceries. Bed got in way. Still 11/10 helpful af (vid by @categoen) https://t.co/6ZRoZUWFmd,11,10,,2016,6,25,3,17,floofer,,,,,,,,2104,5520
745433870967832576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around https://t.co/oYbVR4nBsR,10,10,Lenox,2016,6,22,1,50,doggo,1.0,barrow,False,basset,True,wok,False,2894,7824
744995568523612160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,9,10,Abby,2016,6,20,20,49,puppo,1.0,Old_English_sheepdog,True,Shih-Tzu,True,Tibetan_terrier,True,716,3277
744234799360020481,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,13,10,,2016,6,18,18,26,doggo,1.0,Labrador_retriever,True,ice_bear,False,whippet,True,79515,131075
744223424764059648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is actually a pupper and I'd pet it so well. 12/10
https://t.co/RNqS7C4Y4N",12,10,actually,2016,6,18,17,41,pupper,,,,,,,,424,1868
743253157753532416,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",10,10,Kilo,2016,6,16,1,25,puppo,1.0,malamute,True,Siberian_husky,True,Eskimo_dog,True,1366,4624
743222593470234624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,12,10,a,2016,6,15,23,24,pupper,1.0,kuvasz,True,soft-coated_wheaten_terrier,True,golden_retriever,True,2164,6792
742534281772302336,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>","For anyone who's wondering, this is what happens after a doggo catches it's tail... 11/10 https://t.co/G4fNhzelDv",11,10,,2016,6,14,1,49,doggo,,,,,,,,4011,7744
742465774154047488,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",14,10,,2016,6,13,21,16,pupper,1.0,web_site,False,comic_book,False,desktop_computer,False,4382,7916
742150209887731712,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,8,10,Edmund,2016,6,13,0,22,pupper,1.0,Siamese_cat,False,French_bulldog,True,hog,False,1783,5661
741743634094141440,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,11,10,Aqua,2016,6,11,21,27,pupper,1.0,Labrador_retriever,True,flat-coated_retriever,True,Chesapeake_Bay_retriever,True,3144,8945
740676976021798912,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",11,10,Baloo,2016,6,8,22,48,pupper,1.0,wombat,False,Norwegian_elkhound,True,Siamese_cat,False,7724,19881
739623569819336705,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Here's a doggo that don't need no human. 12/10 independent af (vid by @MichelleLiuCee) https://t.co/vdgtdb6rON,12,10,,2016,6,6,1,2,doggo,,,,,,,,1547,4185
739606147276148736,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,9,10,Benji,2016,6,5,23,53,pupper,3.0,Blenheim_spaniel,True,cocker_spaniel,True,Brittany_spaniel,True,1876,5897
739238157791694849,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13,10,,2016,6,4,23,31,doggo,1.0,Eskimo_dog,True,Siberian_husky,True,malamute,True,52360,75163
738537504001953792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11,10,Bayley,2016,6,3,1,7,puppo,1.0,chow,True,gibbon,False,Pembroke,True,1759,5575
737445876994609152,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,13,10,,2016,5,31,0,49,floofer,1.0,Samoyed,True,Pomeranian,True,Maltese_dog,True,5048,11302
736392552031657984,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX,13,10,mad,2016,5,28,3,4,pupper,,,,,,,,8407,19450
736365877722001409,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,11,10,Rory,2016,5,28,1,18,pupper,3.0,cup,False,toy_poodle,True,consomme,False,1408,4367
735648611367784448,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,12,10,,2016,5,26,1,47,pupper,1.0,Pembroke,True,seat_belt,False,Cardigan,True,1237,4397
735256018284875776,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8,10,Kellogg,2016,5,24,23,47,doggo,1.0,Staffordshire_bullterrier,True,French_bulldog,True,doormat,False,993,3675
735137028879360001,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9,10,Buckley,2016,5,24,15,55,pupper,1.0,Walker_hound,True,beagle,True,English_foxhound,True,1092,3428
733822306246479872,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10,10,Moose,2016,5,21,0,50,floofer,1.0,Lhasa,True,Shih-Tzu,True,Tibetan_terrier,True,1141,4015
732375214819057664,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11,10,Kyle,2016,5,17,1,0,doggo,1.0,tennis_ball,False,basset,True,golden_retriever,True,2838,8832
730573383004487680,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10,10,Rooney,2016,5,12,1,40,pupper,2.0,American_Staffordshire_terrier,True,Labrador_retriever,True,Weimaraner,True,2435,5407
728035342121635841,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,12,10,all,2016,5,5,1,35,pupper,1.0,handkerchief,False,Pomeranian,True,Shih-Tzu,True,1872,4953
728015554473250816,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11,10,Rueben,2016,5,5,0,16,pupper,1.0,cocker_spaniel,True,golden_retriever,True,sandbar,False,1219,4479
